AirQualityLevel,LatitudeOfMeasurementStation,LongitudeOfMeasurementStation,datebegin,AirQualityCategory,Country
10.2,64.1301,-21.8746,3/23/2020,1,iceland
14.5,64.1301,-21.8746,3/24/2020,1,iceland
21.2,64.1301,-21.8746,3/25/2020,1,iceland
13.9,64.1301,-21.8746,3/26/2020,1,iceland
15.4,64.1301,-21.8746,3/27/2020,1,iceland
18.6,64.1301,-21.8746,3/28/2020,1,iceland
6.6,64.1301,-21.8746,3/29/2020,1,iceland
12.6,64.1301,-21.8746,3/30/2020,1,iceland
9.4,64.1301,-21.8746,3/31/2020,1,iceland
6.8,64.1301,-21.8746,4/1/2020,1,iceland
10.3,64.1301,-21.8746,4/2/2020,1,iceland
