AirQualityLevel,LatitudeOfMeasurementStation,LongitudeOfMeasurementStation,datebegin,AirQualityCategory,Country
9.8,58.9617,5.73147,3/31/2020,1,norway
3.4,58.9617,5.73147,4/1/2020,1,norway
4.8,58.1489,7.99183,4/3/2020,1,norway
7.0,58.1489,7.99183,1/2/2020,1,norway
15.7,58.1489,7.99183,1/20/2020,1,norway
28.1,58.1489,7.99183,1/27/2020,1,norway
20.3,58.1489,7.99183,3/9/2020,1,norway
13.6,58.1489,7.99183,3/16/2020,1,norway
11.0,58.1489,7.99183,3/23/2020,1,norway
2.8,58.1489,7.99183,1/1/2020,1,norway
9.9,58.1489,7.99183,1/3/2020,1,norway
14.2,58.1489,7.99183,1/4/2020,1,norway
8.8,58.1489,7.99183,1/5/2020,1,norway
13.8,58.1489,7.99183,1/6/2020,1,norway
28.9,58.1489,7.99183,1/7/2020,1,norway
13.3,58.1489,7.99183,1/8/2020,1,norway
19.9,58.1489,7.99183,1/9/2020,1,norway
19.1,58.1489,7.99183,1/10/2020,1,norway
7.2,58.1489,7.99183,1/11/2020,1,norway
19.0,58.1489,7.99183,1/12/2020,1,norway
36.3,58.1489,7.99183,1/13/2020,1,norway
16.3,58.1489,7.99183,1/14/2020,1,norway
12.1,58.1489,7.99183,1/15/2020,1,norway
12.7,58.1489,7.99183,1/16/2020,1,norway
29.0,58.1489,7.99183,1/17/2020,1,norway
9.8,58.1489,7.99183,1/18/2020,1,norway
11.2,58.1489,7.99183,1/19/2020,1,norway
13.1,58.1489,7.99183,1/21/2020,1,norway
25.8,58.1489,7.99183,1/22/2020,1,norway
19.2,58.1489,7.99183,1/23/2020,1,norway
12.3,58.1489,7.99183,1/24/2020,1,norway
19.3,58.1489,7.99183,1/25/2020,1,norway
11.2,58.1489,7.99183,1/26/2020,1,norway
11.0,58.1489,7.99183,1/28/2020,1,norway
24.1,58.1489,7.99183,1/29/2020,1,norway
20.5,58.1489,7.99183,1/30/2020,1,norway
19.5,58.1489,7.99183,1/31/2020,1,norway
5.9,58.1489,7.99183,2/1/2020,1,norway
9.2,58.1489,7.99183,2/2/2020,1,norway
9.2,58.1489,7.99183,3/3/2020,1,norway
13.8,58.1489,7.99183,3/4/2020,1,norway
19.5,58.1489,7.99183,3/5/2020,1,norway
13.1,58.1489,7.99183,3/6/2020,1,norway
8.8,58.1489,7.99183,3/7/2020,1,norway
12.6,58.1489,7.99183,3/8/2020,1,norway
13.8,58.1489,7.99183,3/10/2020,1,norway
7.7,58.1489,7.99183,3/11/2020,1,norway
12.2,58.1489,7.99183,3/12/2020,1,norway
11.1,58.1489,7.99183,3/13/2020,1,norway
5.7,58.1489,7.99183,3/14/2020,1,norway
9.9,58.1489,7.99183,3/15/2020,1,norway
10.5,58.1489,7.99183,3/19/2020,1,norway
9.5,58.1489,7.99183,3/20/2020,1,norway
5.0,58.1489,7.99183,3/21/2020,1,norway
8.1,58.1489,7.99183,3/22/2020,1,norway
15.5,58.1489,7.99183,3/24/2020,1,norway
13.8,58.1489,7.99183,3/25/2020,1,norway
18.5,58.1489,7.99183,3/26/2020,1,norway
17.0,58.1489,7.99183,3/27/2020,1,norway
2.2,58.1489,7.99183,3/28/2020,1,norway
1.3,58.1489,7.99183,3/29/2020,1,norway
5.7,58.1489,7.99183,3/30/2020,1,norway
9.4,58.1489,7.99183,3/31/2020,1,norway
4.9,58.1489,7.99183,4/1/2020,1,norway
3.8,58.1489,7.99183,4/2/2020,1,norway
32.6,59.8987,10.815,4/3/2020,1,norway
13.1,59.8987,10.815,1/7/2020,1,norway
14.8,59.8987,10.815,1/16/2020,1,norway
63.2,59.8987,10.815,1/23/2020,2,norway
28.8,59.8987,10.815,1/30/2020,1,norway
54.8,59.8987,10.815,2/6/2020,2,norway
43.8,59.8987,10.815,2/13/2020,1,norway
20.4,59.8987,10.815,2/20/2020,1,norway
60.0,59.8987,10.815,2/27/2020,2,norway
36.3,59.8987,10.815,3/3/2020,1,norway
42.0,59.8987,10.815,3/5/2020,1,norway
41.0,59.8987,10.815,3/12/2020,1,norway
24.5,59.8987,10.815,3/19/2020,1,norway
19.2,59.8987,10.815,3/26/2020,1,norway
17.5,59.8987,10.815,4/2/2020,1,norway
14.3,59.8987,10.815,1/1/2020,1,norway
8.6,59.8987,10.815,1/2/2020,1,norway
21.8,59.8987,10.815,1/3/2020,1,norway
33.4,59.8987,10.815,1/4/2020,1,norway
23.6,59.8987,10.815,1/5/2020,1,norway
39.1,59.8987,10.815,1/6/2020,1,norway
18.9,59.8987,10.815,1/8/2020,1,norway
47.2,59.8987,10.815,1/9/2020,1,norway
56.5,59.8987,10.815,1/10/2020,2,norway
10.4,59.8987,10.815,1/11/2020,1,norway
18.0,59.8987,10.815,1/12/2020,1,norway
31.4,59.8987,10.815,1/13/2020,1,norway
8.4,59.8987,10.815,1/14/2020,1,norway
18.0,59.8987,10.815,1/15/2020,1,norway
15.5,59.8987,10.815,1/17/2020,1,norway
32.3,59.8987,10.815,1/18/2020,1,norway
43.4,59.8987,10.815,1/19/2020,1,norway
32.5,59.8987,10.815,1/20/2020,1,norway
37.4,59.8987,10.815,1/21/2020,1,norway
55.7,59.8987,10.815,1/22/2020,2,norway
29.1,59.8987,10.815,1/24/2020,1,norway
24.0,59.8987,10.815,1/25/2020,1,norway
15.2,59.8987,10.815,1/26/2020,1,norway
12.9,59.8987,10.815,1/27/2020,1,norway
34.1,59.8987,10.815,1/28/2020,1,norway
36.7,59.8987,10.815,1/29/2020,1,norway
29.1,59.8987,10.815,1/31/2020,1,norway
17.8,59.8987,10.815,2/1/2020,1,norway
35.3,59.8987,10.815,2/2/2020,1,norway
56.2,59.8987,10.815,2/3/2020,2,norway
56.4,59.8987,10.815,2/4/2020,2,norway
21.9,59.8987,10.815,2/5/2020,1,norway
42.5,59.8987,10.815,2/7/2020,1,norway
12.2,59.8987,10.815,2/8/2020,1,norway
4.5,59.8987,10.815,2/9/2020,1,norway
26.2,59.8987,10.815,2/10/2020,1,norway
20.6,59.8987,10.815,2/11/2020,1,norway
39.4,59.8987,10.815,2/12/2020,1,norway
42.0,59.8987,10.815,2/14/2020,1,norway
8.7,59.8987,10.815,2/15/2020,1,norway
6.6,59.8987,10.815,2/16/2020,1,norway
8.0,59.8987,10.815,2/17/2020,1,norway
16.4,59.8987,10.815,2/18/2020,1,norway
51.4,59.8987,10.815,2/19/2020,2,norway
12.0,59.8987,10.815,2/21/2020,1,norway
12.2,59.8987,10.815,2/22/2020,1,norway
29.3,59.8987,10.815,2/23/2020,1,norway
38.7,59.8987,10.815,2/24/2020,1,norway
21.6,59.8987,10.815,2/25/2020,1,norway
47.1,59.8987,10.815,2/26/2020,1,norway
46.0,59.8987,10.815,2/28/2020,1,norway
28.9,59.8987,10.815,2/29/2020,1,norway
22.5,59.8987,10.815,3/1/2020,1,norway
14.7,59.8987,10.815,3/2/2020,1,norway
53.6,59.8987,10.815,3/4/2020,2,norway
