AirQualityLevel,LatitudeOfMeasurementStation,LongitudeOfMeasurementStation,datebegin,AirQualityCategory,Country
29.2,50.4652,3.93971,1/23/2020,1,belgium
47.9,50.4652,3.93971,2/5/2020,1,belgium
30.1,50.4652,3.93971,3/18/2020,1,belgium
11.4,50.429,4.45868,2/18/2020,1,belgium
15.0,50.6134,5.57022,1/7/2020,1,belgium
17.2,50.429,4.45868,1/2/2020,1,belgium
31.5,50.429,4.45868,1/4/2020,1,belgium
27.7,50.429,4.45868,1/6/2020,1,belgium
17.2,50.429,4.45868,1/8/2020,1,belgium
29.4,50.429,4.45868,1/10/2020,1,belgium
11.0,50.429,4.45868,1/12/2020,1,belgium
13.0,50.429,4.45868,1/13/2020,1,belgium
13.9,50.429,4.45868,1/15/2020,1,belgium
28.8,50.429,4.45868,1/19/2020,1,belgium
49.3,50.429,4.45868,1/21/2020,1,belgium
33.7,50.429,4.45868,1/23/2020,1,belgium
25.6,50.429,4.45868,1/24/2020,1,belgium
28.2,50.429,4.45868,1/25/2020,1,belgium
12.8,50.429,4.45868,1/27/2020,1,belgium
21.6,50.429,4.45868,1/29/2020,1,belgium
15.6,50.429,4.45868,1/31/2020,1,belgium
8.5,50.429,4.45868,2/2/2020,1,belgium
21.4,50.429,4.45868,2/4/2020,1,belgium
46.9,50.429,4.45868,2/6/2020,1,belgium
17.6,50.429,4.45868,2/8/2020,1,belgium
18.0,50.429,4.45868,2/12/2020,1,belgium
20.2,50.429,4.45868,2/14/2020,1,belgium
4.3,50.429,4.45868,2/16/2020,1,belgium
12.9,50.429,4.45868,2/20/2020,1,belgium
11.1,50.429,4.45868,2/22/2020,1,belgium
14.7,50.429,4.45868,2/24/2020,1,belgium
22.5,50.429,4.45868,2/26/2020,1,belgium
20.6,50.429,4.45868,2/28/2020,1,belgium
7.0,50.429,4.45868,2/29/2020,1,belgium
17.4,50.429,4.45868,3/2/2020,1,belgium
17.2,50.429,4.45868,3/4/2020,1,belgium
28.4,50.429,4.45868,3/6/2020,1,belgium
8.2,50.429,4.45868,3/8/2020,1,belgium
10.5,50.429,4.45868,3/10/2020,1,belgium
10.4,50.429,4.45868,3/12/2020,1,belgium
14.3,50.429,4.45868,3/14/2020,1,belgium
37.4,50.429,4.45868,3/16/2020,1,belgium
31.5,50.429,4.45868,3/17/2020,1,belgium
11.9,50.429,4.45868,3/20/2020,1,belgium
6.7,50.429,4.45868,3/22/2020,1,belgium
9.9,50.429,4.45868,3/24/2020,1,belgium
16.8,50.429,4.45868,3/26/2020,1,belgium
12.0,50.429,4.45868,3/28/2020,1,belgium
11.2,50.429,4.45868,3/30/2020,1,belgium
22.7,50.429,4.45868,4/1/2020,1,belgium
28.1,50.6134,5.57022,1/1/2020,1,belgium
10.5,50.6134,5.57022,1/3/2020,1,belgium
17.2,50.6134,5.57022,1/5/2020,1,belgium
8.3,50.6134,5.57022,1/9/2020,1,belgium
12.2,50.6134,5.57022,1/11/2020,1,belgium
8.7,50.6134,5.57022,1/13/2020,1,belgium
16.9,50.6134,5.57022,1/18/2020,1,belgium
25.8,50.6134,5.57022,1/24/2020,1,belgium
15.1,50.6134,5.57022,1/26/2020,1,belgium
9.4,50.6134,5.57022,1/27/2020,1,belgium
11.8,50.6134,5.57022,1/28/2020,1,belgium
8.4,50.6134,5.57022,1/30/2020,1,belgium
7.6,50.6134,5.57022,2/1/2020,1,belgium
13.7,50.6134,5.57022,2/3/2020,1,belgium
33.2,50.6134,5.57022,2/5/2020,1,belgium
32.9,50.6134,5.57022,2/7/2020,1,belgium
2.4,50.6134,5.57022,2/9/2020,1,belgium
10.0,50.6134,5.57022,2/11/2020,1,belgium
12.5,50.6134,5.57022,2/13/2020,1,belgium
4.0,50.6134,5.57022,2/15/2020,1,belgium
5.9,50.6134,5.57022,2/17/2020,1,belgium
13.9,50.6134,5.57022,2/19/2020,1,belgium
12.2,50.6134,5.57022,2/21/2020,1,belgium
4.1,50.6134,5.57022,2/23/2020,1,belgium
11.3,50.6134,5.57022,2/24/2020,1,belgium
10.5,50.6134,5.57022,2/25/2020,1,belgium
20.3,50.6134,5.57022,2/27/2020,1,belgium
3.4,50.6134,5.57022,2/29/2020,1,belgium
13.1,50.6134,5.57022,3/2/2020,1,belgium
13.8,50.6134,5.57022,3/4/2020,1,belgium
28.7,50.6134,5.57022,3/5/2020,1,belgium
12.6,50.6134,5.57022,3/7/2020,1,belgium
13.5,50.6134,5.57022,3/9/2020,1,belgium
9.9,50.6134,5.57022,3/11/2020,1,belgium
14.5,50.6134,5.57022,3/13/2020,1,belgium
9.4,50.6134,5.57022,3/15/2020,1,belgium
29.6,50.6134,5.57022,3/17/2020,1,belgium
26.2,50.6134,5.57022,3/19/2020,1,belgium
8.3,50.6134,5.57022,3/21/2020,1,belgium
8.6,50.6134,5.57022,3/23/2020,1,belgium
37.7,50.6134,5.57022,3/27/2020,1,belgium
6.5,50.6134,5.57022,3/29/2020,1,belgium
21.7,50.6134,5.57022,3/31/2020,1,belgium
21.8,50.6134,5.57022,4/2/2020,1,belgium
19.8,50.4652,3.93971,1/1/2020,1,belgium
15.2,50.4652,3.93971,1/3/2020,1,belgium
35.2,50.4652,3.93971,1/5/2020,1,belgium
24.4,50.4652,3.93971,1/7/2020,1,belgium
13.7,50.4652,3.93971,1/9/2020,1,belgium
22.1,50.4652,3.93971,1/11/2020,1,belgium
20.6,50.4652,3.93971,1/13/2020,1,belgium
22.1,50.4652,3.93971,1/15/2020,1,belgium
20.1,50.4652,3.93971,1/17/2020,1,belgium
39.6,50.4652,3.93971,1/19/2020,1,belgium
35.9,50.4652,3.93971,1/21/2020,1,belgium
23.2,50.4652,3.93971,1/25/2020,1,belgium
18.4,50.4652,3.93971,1/27/2020,1,belgium
22.7,50.4652,3.93971,1/29/2020,1,belgium
16.5,50.4652,3.93971,1/31/2020,1,belgium
8.2,50.4652,3.93971,2/2/2020,1,belgium
18.3,50.4652,3.93971,2/4/2020,1,belgium
35.1,50.4652,3.93971,2/6/2020,1,belgium
25.7,50.4652,3.93971,2/8/2020,1,belgium
17.5,50.4652,3.93971,2/12/2020,1,belgium
29.1,50.4652,3.93971,2/14/2020,1,belgium
11.3,50.4652,3.93971,2/15/2020,1,belgium
12.2,50.4652,3.93971,2/17/2020,1,belgium
19.5,50.4652,3.93971,2/19/2020,1,belgium
14.4,50.4652,3.93971,2/20/2020,1,belgium
20.2,50.4652,3.93971,2/21/2020,1,belgium
8.9,50.4652,3.93971,2/23/2020,1,belgium
17.0,50.4652,3.93971,2/25/2020,1,belgium
20.4,50.4652,3.93971,2/27/2020,1,belgium
9.7,50.4652,3.93971,2/29/2020,1,belgium
21.2,50.4652,3.93971,3/2/2020,1,belgium
24.9,50.4652,3.93971,3/4/2020,1,belgium
21.7,50.4652,3.93971,3/6/2020,1,belgium
10.9,50.4652,3.93971,3/8/2020,1,belgium
11.4,50.4652,3.93971,3/10/2020,1,belgium
10.1,50.4652,3.93971,3/12/2020,1,belgium
15.0,50.4652,3.93971,3/14/2020,1,belgium
34.0,50.4652,3.93971,3/16/2020,1,belgium
11.7,50.4652,3.93971,3/20/2020,1,belgium
6.3,50.4652,3.93971,3/22/2020,1,belgium
11.0,50.4652,3.93971,3/24/2020,1,belgium
