AirQualityLevel,LatitudeOfMeasurementStation,LongitudeOfMeasurementStation,datebegin,AirQualityCategory,Country
24.2,42.1429,24.7652,2/15/2020,1,bulgaria
33.7,42.1429,24.7652,2/16/2020,1,bulgaria
57.5,42.1429,24.7652,2/18/2020,2,bulgaria
20.4,42.1429,24.7652,2/19/2020,1,bulgaria
20.7,42.1429,24.7652,2/21/2020,1,bulgaria
22.4,42.1429,24.7652,2/22/2020,1,bulgaria
32.5,42.1429,24.7652,2/24/2020,1,bulgaria
43.9,42.1429,24.7652,2/25/2020,1,bulgaria
27.0,42.1429,24.7652,2/27/2020,1,bulgaria
27.3,42.1429,24.7652,2/28/2020,1,bulgaria
33.0,42.1429,24.7652,3/1/2020,1,bulgaria
27.8,42.1429,24.7652,3/4/2020,1,bulgaria
17.3,42.1429,24.7652,3/5/2020,1,bulgaria
43.2,42.1429,24.7652,3/7/2020,1,bulgaria
20.7,42.1429,24.7652,3/8/2020,1,bulgaria
16.2,42.1429,24.7652,3/10/2020,1,bulgaria
16.4,42.1429,24.7652,3/11/2020,1,bulgaria
41.0,42.1429,24.7652,3/13/2020,1,bulgaria
13.6,42.1429,24.7652,3/14/2020,1,bulgaria
24.8,42.1429,24.7652,3/16/2020,1,bulgaria
32.0,42.1429,24.7652,3/17/2020,1,bulgaria
22.9,42.1429,24.7652,3/19/2020,1,bulgaria
14.7,42.1429,24.7652,3/22/2020,1,bulgaria
9.8,42.1429,24.7652,3/23/2020,1,bulgaria
12.5,42.1429,24.7652,3/25/2020,1,bulgaria
20.9,42.1429,24.7652,3/26/2020,1,bulgaria
25.6,42.1429,24.7652,3/28/2020,1,bulgaria
11.9,42.1429,24.7652,3/29/2020,1,bulgaria
35.7,43.8514,25.9641,1/9/2020,1,bulgaria
17.9,43.8514,25.9641,2/11/2020,1,bulgaria
43.0,43.8514,25.9641,3/2/2020,1,bulgaria
25.6,43.8514,25.9641,3/6/2020,1,bulgaria
13.8,43.8514,25.9641,2/5/2020,1,bulgaria
41.9,43.8514,25.9641,2/14/2020,1,bulgaria
18.7,43.8514,25.9641,2/29/2020,1,bulgaria
10.9,43.8514,25.9641,3/24/2020,1,bulgaria
34.1,43.8514,25.9641,1/12/2020,1,bulgaria
28.6,43.8514,25.9641,1/15/2020,1,bulgaria
22.4,43.8514,25.9641,1/17/2020,1,bulgaria
15.9,43.8514,25.9641,1/18/2020,1,bulgaria
21.6,43.8514,25.9641,1/21/2020,1,bulgaria
30.8,43.8514,25.9641,1/24/2020,1,bulgaria
12.9,43.8514,25.9641,1/30/2020,1,bulgaria
17.4,43.8514,25.9641,1/31/2020,1,bulgaria
9.5,43.8514,25.9641,2/2/2020,1,bulgaria
35.1,43.8514,25.9641,2/8/2020,1,bulgaria
